Level,Div Num,Div Name,Subject,Subgroup,2015-2016 Pass Rate,2016-2017 Pass Rate,2017-2018 Pass Rate, 
Div,32,Fluvanna County,History and Social Sciences,Economically Disadvantaged,81,72,71, 
Div,32,Fluvanna County,Mathematics,Economically Disadvantaged,72,70,72, 
Div,32,Fluvanna County,Science,Economically Disadvantaged,78,73,74, 
Div,32,Fluvanna County,English: Reading,English Learners,59,52,47, 
Div,32,Fluvanna County,English: Writing,English Learners,75,55,<, 
Div,32,Fluvanna County,History and Social Sciences,English Learners,93,75,67, 
Div,32,Fluvanna County,Mathematics,English Learners,66,82,66, 
Div,32,Fluvanna County,Science,English Learners,74,86,70, 
Div,32,Fluvanna County,English: Reading,Female,85,82,82, 
Div,32,Fluvanna County,English: Writing,Female,88,85,80, 
Div,32,Fluvanna County,History and Social Sciences,Female,88,83,84, 
Div,32,Fluvanna County,Mathematics,Female,86,83,83, 
Div,32,Fluvanna County,Science,Female,88,86,86, 
Div,32,Fluvanna County,English: Reading,Hispanic,73,73,71, 
Div,32,Fluvanna County,English: Writing,Hispanic,92,77,66, 
Div,32,Fluvanna County,History and Social Sciences,Hispanic,91,80,76, 
Div,32,Fluvanna County,Mathematics,Hispanic,75,78,76, 
Div,32,Fluvanna County,Science,Hispanic,85,86,83, 
Div,32,Fluvanna County,English: Reading,Male,77,75,77, 
Div,32,Fluvanna County,English: Writing,Male,74,70,71, 
Div,32,Fluvanna County,History and Social Sciences,Male,87,85,82, 
Div,32,Fluvanna County,Mathematics,Male,81,78,78, 
Div,32,Fluvanna County,Science,Male,88,85,84, 
Div,32,Fluvanna County,English: Reading,Students with Disabilities,35,35,41, 
Div,32,Fluvanna County,English: Writing,Students with Disabilities,40,35,49, 
Div,32,Fluvanna County,History and Social Sciences,Students with Disabilities,53,47,55, 
Div,32,Fluvanna County,Mathematics,Students with Disabilities,48,46,48, 
Div,32,Fluvanna County,Science,Students with Disabilities,55,50,44, 
Div,32,Fluvanna County,English: Reading,White,84,82,84, 
Div,32,Fluvanna County,English: Writing,White,83,80,80, 
Div,32,Fluvanna County,History and Social Sciences,White,91,87,87, 
Div,32,Fluvanna County,Mathematics,White,86,83,85, 
Div,32,Fluvanna County,Science,White,91,89,88, 
Div,135,Franklin City,English: Reading,All Students,68,70,68, 
Div,135,Franklin City,English: Writing,All Students,73,70,63, 
Div,135,Franklin City,History and Social Sciences,All Students,86,86,83, 
Div,135,Franklin City,Mathematics,All Students,71,70,70, 
Div,135,Franklin City,Science,All Students,82,79,73, 
Div,135,Franklin City,English: Reading,Asian,<,<,<, 
Div,135,Franklin City,English: Writing,Asian,-,,<, 
Div,135,Franklin City,History and Social Sciences,Asian,<,<,<, 
Div,135,Franklin City,Mathematics,Asian,<,<,<, 
Div,135,Franklin City,Science,Asian,-,<,<, 
Div,135,Franklin City,English: Reading,Black,64,67,65, 
Div,135,Franklin City,English: Writing,Black,69,65,59, 
Div,135,Franklin City,History and Social Sciences,Black,83,84,81, 
Div,135,Franklin City,Mathematics,Black,68,66,67, 
Div,135,Franklin City,Science,Black,79,76,68, 
Div,135,Franklin City,English: Reading,Economically Disadvantaged,64,67,65, 
Div,135,Franklin City,English: Writing,Economically Disadvantaged,69,68,53, 
Div,135,Franklin City,History and Social Sciences,Economically Disadvantaged,84,84,79, 
Div,135,Franklin City,Mathematics,Economically Disadvantaged,66,66,68, 
Div,135,Franklin City,Science,Economically Disadvantaged,80,73,68, 
Div,135,Franklin City,English: Reading,English Learners,<,<,<, 
Div,135,Franklin City,English: Writing,English Learners,<,-,<, 
Div,135,Franklin City,History and Social Sciences,English Learners,<,<,<, 
Div,135,Franklin City,Mathematics,English Learners,<,<,<, 
Div,135,Franklin City,Science,English Learners,<,<,<, 
Div,135,Franklin City,English: Reading,Female,72,74,69, 
Div,135,Franklin City,English: Writing,Female,81,73,75, 
Div,135,Franklin City,History and Social Sciences,Female,83,86,78, 
Div,135,Franklin City,Mathematics,Female,76,72,76, 
Div,135,Franklin City,Science,Female,81,77,75, 
Div,135,Franklin City,English: Reading,Hispanic,73,<,60, 
Div,135,Franklin City,English: Writing,Hispanic,<,<,<, 
Div,135,Franklin City,History and Social Sciences,Hispanic,<,<,75, 
Div,135,Franklin City,Mathematics,Hispanic,73,80,71, 
Div,135,Franklin City,Science,Hispanic,<,<,<, 
Div,135,Franklin City,English: Reading,Male,64,66,68, 
Div,135,Franklin City,English: Writing,Male,64,67,54, 
Div,135,Franklin City,History and Social Sciences,Male,90,86,88, 
Div,135,Franklin City,Mathematics,Male,66,68,65, 
Div,135,Franklin City,Science,Male,83,81,71, 
Div,135,Franklin City,English: Reading,Students with Disabilities,26,27,54, 
Div,135,Franklin City,English: Writing,Students with Disabilities,32,39,54, 
Div,135,Franklin City,History and Social Sciences,Students with Disabilities,72,71,76, 
Div,135,Franklin City,Mathematics,Students with Disabilities,34,34,53, 
Div,135,Franklin City,Science,Students with Disabilities,47,58,44, 
Div,135,Franklin City,English: Reading,White,88,84,90, 
Div,135,Franklin City,English: Writing,White,95,94,86, 
Div,135,Franklin City,History and Social Sciences,White,100,98,98, 
Div,135,Franklin City,Mathematics,White,91,88,85, 
Div,135,Franklin City,Science,White,96,98,93, 
Div,33,Franklin County,English: Reading,All Students,81,81,80, 
Div,33,Franklin County,English: Writing,All Students,69,76,74, 
Div,33,Franklin County,History and Social Sciences,All Students,89,86,85, 
Div,33,Franklin County,Mathematics,All Students,82,81,80, 
Div,33,Franklin County,Science,All Students,85,83,83, 
Div,33,Franklin County,English: Reading,Asian,94,100,100, 
Div,33,Franklin County,English: Writing,Asian,<,<,<, 
Div,33,Franklin County,History and Social Sciences,Asian,100,100,93, 
Div,33,Franklin County,Mathematics,Asian,95,100,92, 
Div,33,Franklin County,Science,Asian,93,100,93, 
Div,33,Franklin County,English: Reading,Black,69,66,65, 
Div,33,Franklin County,English: Writing,Black,47,63,72, 
Div,33,Franklin County,History and Social Sciences,Black,78,77,79, 
Div,33,Franklin County,Mathematics,Black,68,71,68, 
Div,33,Franklin County,Science,Black,71,67,69, 
Div,33,Franklin County,English: Reading,Economically Disadvantaged,74,73,73, 
Div,33,Franklin County,English: Writing,Economically Disadvantaged,55,67,63, 
Div,33,Franklin County,History and Social Sciences,Economically Disadvantaged,82,79,79, 
Div,33,Franklin County,Mathematics,Economically Disadvantaged,76,75,72, 
Div,33,Franklin County,Science,Economically Disadvantaged,77,75,75, 
Div,33,Franklin County,English: Reading,English Learners,61,69,63, 
Div,33,Franklin County,English: Writing,English Learners,21,50,64, 
Div,33,Franklin County,History and Social Sciences,English Learners,67,82,61, 
Div,33,Franklin County,Mathematics,English Learners,78,80,72, 
Div,33,Franklin County,Science,English Learners,52,62,56, 
Div,33,Franklin County,English: Reading,Female,86,84,83, 
Div,33,Franklin County,English: Writing,Female,76,84,85, 
Div,33,Franklin County,History and Social Sciences,Female,87,85,85, 
Div,33,Franklin County,Mathematics,Female,86,84,83, 
Div,33,Franklin County,Science,Female,86,84,85, 
Div,33,Franklin County,English: Reading,Hispanic,77,73,74, 
Div,33,Franklin County,English: Writing,Hispanic,50,78,68, 
Div,33,Franklin County,History and Social Sciences,Hispanic,85,89,80, 
Div,33,Franklin County,Mathematics,Hispanic,83,81,76, 
Div,33,Franklin County,Science,Hispanic,78,76,77, 
Div,33,Franklin County,English: Reading,Male,77,78,77, 
Div,33,Franklin County,English: Writing,Male,62,69,63, 
Div,33,Franklin County,History and Social Sciences,Male,90,87,85, 
Div,33,Franklin County,Mathematics,Male,79,79,78, 
Div,33,Franklin County,Science,Male,84,82,81, 
Div,33,Franklin County,English: Reading,Students with Disabilities,47,46,47, 
Div,33,Franklin County,English: Writing,Students with Disabilities,26,31,36, 
Div,33,Franklin County,History and Social Sciences,Students with Disabilities,67,59,55, 
Div,33,Franklin County,Mathematics,Students with Disabilities,49,49,45, 
Div,33,Franklin County,Science,Students with Disabilities,56,49,44, 
Div,33,Franklin County,English: Reading,White,84,84,83, 
Div,33,Franklin County,English: Writing,White,72,78,75, 
Div,33,Franklin County,History and Social Sciences,White,90,87,87, 
Div,33,Franklin County,Mathematics,White,84,83,83, 
Div,33,Franklin County,Science,White,87,86,85, 
Div,34,Frederick County,English: Reading,All Students,77,76,76, 
Div,34,Frederick County,English: Writing,All Students,79,78,76, 
Div,34,Frederick County,History and Social Sciences,All Students,87,87,84, 
Div,34,Frederick County,Mathematics,All Students,78,77,75, 
Div,34,Frederick County,Science,All Students,83,83,79, 
Div,34,Frederick County,English: Reading,Asian,89,90,89, 
Div,34,Frederick County,English: Writing,Asian,97,92,86, 
Div,34,Frederick County,History and Social Sciences,Asian,97,95,92, 
Div,34,Frederick County,Mathematics,Asian,91,92,92, 
Div,34,Frederick County,Science,Asian,88,90,87, 
Div,34,Frederick County,English: Reading,Black,66,64,62, 
Div,34,Frederick County,English: Writing,Black,73,72,67, 
Div,34,Frederick County,History and Social Sciences,Black,79,80,73, 
Div,34,Frederick County,Mathematics,Black,67,62,63, 
Div,34,Frederick County,Science,Black,69,72,65, 
Div,34,Frederick County,English: Reading,Economically Disadvantaged,64,62,62, 
Div,34,Frederick County,English: Writing,Economically Disadvantaged,67,64,59, 
Div,34,Frederick County,History and Social Sciences,Economically Disadvantaged,78,78,74, 
Div,34,Frederick County,Mathematics,Economically Disadvantaged,66,63,62, 
Div,34,Frederick County,Science,Economically Disadvantaged,72,72,65, 
Div,34,Frederick County,English: Reading,English Learners,46,49,50, 
Div,34,Frederick County,English: Writing,English Learners,50,38,44, 
Div,34,Frederick County,History and Social Sciences,English Learners,67,71,62, 
Div,34,Frederick County,Mathematics,English Learners,58,57,57, 
Div,34,Frederick County,Science,English Learners,51,55,46, 
Div,34,Frederick County,English: Reading,Female,80,79,80, 
Div,34,Frederick County,English: Writing,Female,85,85,81, 
Div,34,Frederick County,History and Social Sciences,Female,87,87,83, 
Div,34,Frederick County,Mathematics,Female,80,78,77, 
Div,34,Frederick County,Science,Female,83,84,79, 
Div,34,Frederick County,English: Reading,Hispanic,66,64,63, 
Div,34,Frederick County,English: Writing,Hispanic,71,68,67, 
Div,34,Frederick County,History and Social Sciences,Hispanic,83,83,77, 
Div,34,Frederick County,Mathematics,Hispanic,71,66,67, 
Div,34,Frederick County,Science,Hispanic,76,75,68, 
Div,34,Frederick County,English: Reading,Male,74,73,73, 
Div,34,Frederick County,English: Writing,Male,74,72,70, 
Div,34,Frederick County,History and Social Sciences,Male,88,88,85, 
Div,34,Frederick County,Mathematics,Male,76,75,73, 
Div,34,Frederick County,Science,Male,83,83,79, 
Div,34,Frederick County,English: Reading,Students with Disabilities,38,39,41, 
Div,34,Frederick County,English: Writing,Students with Disabilities,37,34,35, 
Div,34,Frederick County,History and Social Sciences,Students with Disabilities,57,56,51, 
Div,34,Frederick County,Mathematics,Students with Disabilities,41,40,38, 
Div,34,Frederick County,Science,Students with Disabilities,45,46,40, 
Div,34,Frederick County,English: Reading,White,80,79,80, 
Div,34,Frederick County,English: Writing,White,80,80,78, 
Div,34,Frederick County,History and Social Sciences,White,88,88,86, 
Div,34,Frederick County,Mathematics,White,79,79,78, 
Div,34,Frederick County,Science,White,85,85,83, 
Div,110,Fredericksburg City,English: Reading,All Students,73,74,67, 
Div,110,Fredericksburg City,English: Writing,All Students,68,68,56, 
Div,110,Fredericksburg City,History and Social Sciences,All Students,81,76,71, 
Div,110,Fredericksburg City,Mathematics,All Students,74,67,60, 
Div,110,Fredericksburg City,Science,All Students,74,74,72, 
Div,110,Fredericksburg City,English: Reading,Asian,82,83,61, 
Div,110,Fredericksburg City,English: Writing,Asian,79,<,54, 
Div,110,Fredericksburg City,History and Social Sciences,Asian,89,88,77, 
Div,110,Fredericksburg City,Mathematics,Asian,92,86,67, 
Div,110,Fredericksburg City,Science,Asian,76,80,81, 
Div,110,Fredericksburg City,English: Reading,Black,61,64,58, 
Div,110,Fredericksburg City,English: Writing,Black,56,47,43, 
Div,110,Fredericksburg City,History and Social Sciences,Black,70,63,61, 
Div,110,Fredericksburg City,Mathematics,Black,63,56,49, 
Div,110,Fredericksburg City,Science,Black,62,58,61, 
Div,110,Fredericksburg City,English: Reading,Economically Disadvantaged,62,63,54, 
Div,110,Fredericksburg City,English: Writing,Economically Disadvantaged,58,48,42, 
Div,110,Fredericksburg City,History and Social Sciences,Economically Disadvantaged,71,63,59, 
Div,110,Fredericksburg City,Mathematics,Economically Disadvantaged,64,55,48, 
Div,110,Fredericksburg City,Science,Economically Disadvantaged,62,58,59, 
Div,110,Fredericksburg City,English: Reading,English Learners,60,65,50, 
Div,110,Fredericksburg City,English: Writing,English Learners,42,44,50, 
Div,110,Fredericksburg City,History and Social Sciences,English Learners,66,67,61, 
Div,110,Fredericksburg City,Mathematics,English Learners,67,62,51, 
Div,110,Fredericksburg City,Science,English Learners,49,54,57, 
Div,110,Fredericksburg City,English: Reading,Female,74,76,69, 
Div,110,Fredericksburg City,English: Writing,Female,74,75,61, 
Div,110,Fredericksburg City,History and Social Sciences,Female,80,76,71, 
Div,110,Fredericksburg City,Mathematics,Female,76,69,61, 
Div,110,Fredericksburg City,Science,Female,75,75,73, 
Div,110,Fredericksburg City,English: Reading,Hispanic,69,68,60, 
Div,110,Fredericksburg City,English: Writing,Hispanic,64,65,64, 
Div,110,Fredericksburg City,History and Social Sciences,Hispanic,78,74,70, 
Div,110,Fredericksburg City,Mathematics,Hispanic,72,63,57, 
Div,110,Fredericksburg City,Science,Hispanic,70,71,65, 
Div,110,Fredericksburg City,English: Reading,Male,71,72,65, 
Div,110,Fredericksburg City,English: Writing,Male,63,59,51, 
Div,110,Fredericksburg City,History and Social Sciences,Male,81,76,70, 
Div,110,Fredericksburg City,Mathematics,Male,72,65,60, 
Div,110,Fredericksburg City,Science,Male,73,74,72, 
Div,110,Fredericksburg City,English: Reading,Students with Disabilities,29,40,33, 
Div,110,Fredericksburg City,English: Writing,Students with Disabilities,24,24,26, 
Div,110,Fredericksburg City,History and Social Sciences,Students with Disabilities,42,35,29, 
Div,110,Fredericksburg City,Mathematics,Students with Disabilities,26,24,24, 
Div,110,Fredericksburg City,Science,Students with Disabilities,36,39,30, 
Div,110,Fredericksburg City,English: Reading,White,86,88,82, 
Div,110,Fredericksburg City,English: Writing,White,84,87,71, 
Div,110,Fredericksburg City,History and Social Sciences,White,93,90,81, 
Div,110,Fredericksburg City,Mathematics,White,86,80,74, 
Div,110,Fredericksburg City,Science,White,90,91,88, 
Div,111,Galax City,English: Reading,All Students,77,78,77, 
Div,111,Galax City,English: Writing,All Students,62,77,79, 
Div,111,Galax City,History and Social Sciences,All Students,75,81,81, 
Div,111,Galax City,Mathematics,All Students,85,85,80, 
Div,111,Galax City,Science,All Students,78,77,78, 
Div,111,Galax City,English: Reading,Asian,<,<,<, 
Div,111,Galax City,English: Writing,Asian,<,<,-,
Div,111,Galax City,History and Social Sciences,Asian,<,<,<, 
Div,111,Galax City,Mathematics,Asian,<,<,<, 
Div,111,Galax City,Science,Asian,<,<,<, 
Div,111,Galax City,English: Reading,Black,64,69,61, 
Div,111,Galax City,English: Writing,Black,58,85,67, 
Div,111,Galax City,History and Social Sciences,Black,57,70,69, 
Div,111,Galax City,Mathematics,Black,83,73,63, 
Div,111,Galax City,Science,Black,78,54,65, 
Div,111,Galax City,English: Reading,Economically Disadvantaged,68,72,71, 
Div,111,Galax City,English: Writing,Economically Disadvantaged,50,71,74, 
Div,111,Galax City,History and Social Sciences,Economically Disadvantaged,65,74,77, 
Div,111,Galax City,Mathematics,Economically Disadvantaged,81,80,78, 
Div,111,Galax City,Science,Economically Disadvantaged,68,64,73, 
Div,111,Galax City,English: Reading,English Learners,57,57,55, 
Div,111,Galax City,English: Writing,English Learners,29,47,81, 
